,44.340343,44.702304,-45.357116,-11.87,-42.85,-16.27,,,,,,,,,,
2.911498,-8.538159,-3.725568,2.814707,0.082831,1.729404,39.091896,60.44765,-28.01984,-14.87,-52.94,-18.46,,,,,
2.911498,-8.538159,-3.725568,2.814707,0.082831,1.729404,39.091896,60.44765,-28.01984,-14.79,-52.76,-18.4,,,,,
2.877977,-11.492754,-2.834879,2.826825,-0.146338,2.243669,43.61642,59.180786,-34.849678,-14.68,-52.56,-18.32,,,,,
1.848418,-10.276438,-2.897132,1.68511,-0.360326,2.197329,43.61642,59.180786,-34.849678,-14.59,-52.44,-18.22,,,,,
1.072657,-7.68099,-3.126987,1.15713,-0.39042,2.233948,43.61642,59.180786,-34.849678,-14.5,-52.34,-18.13,,,,,
1.072657,-7.68099,-3.126987,1.15713,-0.39042,2.233948,43.61642,59.180786,-34.849678,-14.41,-52.25,-18.03,,,,,
0.296896,-7.771975,-3.112621,1.508007,-0.576578,1.850713,43.61642,59.180786,-34.849678,-14.34,-52.14,-17.94,,,,,
-1.34561,-8.169433,-2.020809,1.694298,-0.563262,1.425933,43.61642,59.180786,-34.849678,-14.29,-52.03,-17.86,,,,,
-1.34561,-8.169433,-2.020809,1.694298,-0.563262,1.425933,43.61642,59.180786,-34.849678,-14.25,-51.92,-17.79,,,,,
-2.121371,-6.47904,-1.987289,1.750092,-0.19867,1.428596,43.61642,59.180786,-34.849678,-14.19,-51.8,-17.73,,,,,
-0.871534,-6.206087,-1.738279,2.219615,0.393893,1.393841,47.417018,52.122528,-40.628768,-14.11,-51.65,-17.7,,,,,
-0.871534,-6.206087,-1.738279,2.219615,0.393893,1.393841,47.417018,52.122528,-40.628768,-14.03,-51.5,-17.67,,,,,
2.758261,-9.0266,-1.676027,2.964645,0.659148,1.288645,47.417018,52.122528,-40.628768,-13.94,-51.3,-17.65,,,,,
1.518001,-10.736148,-0.268164,2.934418,-0.302401,0.506729,47.417018,52.122528,-40.628768,-13.93,-51.13,-17.62,,,,,
1.929825,-11.569373,-0.660833,2.896734,-1.595386,-0.537513,47.417018,52.122528,-40.628768,-14.01,-50.99,-17.56,,,,,
1.929825,-11.569373,-0.660833,2.896734,-1.595386,-0.537513,47.417018,52.122528,-40.628768,-14.1,-50.85,-17.51,,,,,
-1.206739,-7.618738,2.509251,2.821498,-3.538457,-4.337235,47.417018,52.122528,-40.628768,-14.44,-50.79,-17.51,,,,,
-0.74224,-9.644336,2.964173,3.03056,-1.722553,-4.337235,47.417018,52.122528,-40.628768,-14.7,-50.7,-17.59,,,,,
-0.74224,-9.644336,2.964173,3.03056,-1.722553,-4.337235,47.417018,52.122528,-40.628768,-14.97,-50.61,-17.68,,,,,
2.537983,-10.970791,-1.216316,3.033489,1.308836,-0.851504,47.417018,52.122528,-40.628768,-14.96,-50.43,-17.76,,,,,
5.210048,-23.971969,3.466981,2.924032,1.583545,1.378927,45.969173,55.380184,-47.983978,-14.84,-50.22,-17.78,,,,,
5.210048,-23.971969,3.466981,2.924032,1.583545,1.378927,45.969173,55.380184,-47.983978,-14.71,-50.02,-17.8,,,,,
4.003309,-12.74738,0.450133,-1.778783,0.320522,-0.186236,45.969173,55.380184,-47.983978,-14.71,-50.12,-17.82,,,,,
4.118237,-5.363285,-0.766184,-2.483333,1.174344,-4.337368,45.969173,55.380184,-47.983978,-14.86,-50.31,-18.03,,,,,
-0.833225,3.313744,4.726395,-2.158023,-0.445016,3.099622,45.969173,55.380184,-47.983978,-14.74,-50.4,-17.9,,,,,
-0.833225,3.313744,4.726395,-2.158023,-0.445016,3.099622,45.969173,55.380184,-47.983978,-14.61,-50.48,-17.77,,,,,
-6.488617,-9.979541,4.735972,0.436734,-1.176464,-0.040959,45.969173,55.380184,-47.983978,-14.66,-50.47,-17.72,,,,,
3.055157,-20.404426,0.818859,2.04158,1.276478,-0.388906,45.969173,55.380184,-47.983978,-14.63,-50.34,-17.79,,,,,
3.055157,-20.404426,0.818859,2.04158,1.276478,-0.388906,45.969173,55.380184,-47.983978,-14.6,-50.22,-17.86,,,,,
0.957729,-10.980369,1.776588,-1.602213,0.473656,0.569847,47.236038,48.321926,-46.75811,-14.55,-50.3,-17.86,,,,,
-0.397458,-8.164645,1.948979,-1.684239,0.471259,1.0925,47.236038,48.321926,-46.75811,-14.48,-50.37,-17.84,,,,,
2.935441,-13.154415,0.766184,-0.274607,0.913084,1.158281,47.236038,48.321926,-46.75811,-14.39,-50.36,-17.84,,,,,
2.935441,-13.154415,0.766184,-0.274607,0.913084,1.158281,47.236038,48.321926,-46.75811,-14.31,-50.35,-17.84,,,,,
-1.144487,-10.712204,1.484481,-1.339488,0.158732,0.929246,47.236038,48.321926,-46.75811,-14.26,-50.41,-17.81,,,,,
-0.411824,-8.111969,0.818859,-1.599017,0.821603,1.3226,47.236038,48.321926,-46.75811,-14.16,-50.47,-17.8,,,,,
-0.411824,-8.111969,0.818859,-1.599017,0.821603,1.3226,47.236038,48.321926,-46.75811,-14.07,-50.54,-17.78,,,,,
1.0966,-10.381788,-0.402246,-1.180628,1.037322,1.306754,47.236038,48.321926,-46.75811,-13.97,-50.58,-17.78,,,,,
-0.632101,-9.969964,0.28253,-1.592891,0.409073,1.078119,47.778984,47.778984,-41.329265,-13.9,-50.65,-17.76,,,,,
-0.632101,-9.969964,0.28253,-1.592891,0.409073,1.078119,47.778984,47.778984,-41.329265,-13.84,-50.72,-17.74,,,,,
-1.182796,-8.911673,0.292108,-1.673453,0.350882,0.906475,47.778984,47.778984,-41.329265,-13.78,-50.8,-17.72,,,,,
-0.258587,-8.720128,-0.646467,-1.422447,0.464068,0.590753,47.778984,47.778984,-41.329265,-13.74,-50.87,-17.72,,,,,
-1.005616,-8.662664,-1.091812,-1.273574,0.242756,0.189009,47.778984,47.778984,-41.329265,-13.72,-50.93,-17.73,,,,,
-1.005616,-8.662664,-1.091812,-1.273574,0.242756,0.189009,47.778984,47.778984,-41.329265,-13.7,-51,-17.73,,,,,
-0.957729,-8.475907,-1.580254,-1.131492,0.281506,0.075157,47.778984,47.778984,-41.329265,-13.69,-51.06,-17.74,,,,,
-0.60337,-9.012235,-1.848418,-0.899793,0.322652,-0.036165,47.778984,47.778984,-41.329265,-13.68,-51.11,-17.76,,,,,
-0.60337,-9.012235,-1.848418,-0.899793,0.322652,-0.036165,47.778984,47.778984,-41.329265,-13.67,-51.16,-17.77,,,,,
-1.000827,-9.625182,-1.905882,-0.786208,0.235832,-0.029906,48.140945,45.607212,-39.578025,-13.66,-51.2,-17.78,,,,,
-0.718297,-9.740109,-2.504462,-0.931219,0.257936,0.056514,48.140945,45.607212,-39.578025,-13.65,-51.25,-17.79,,,,,
-0.718297,-9.740109,-2.504462,-0.931219,0.257936,0.056514,48.140945,45.607212,-39.578025,-13.64,-51.3,-17.8,,,,,
-0.598581,-8.514216,-2.897132,-1.087416,0.223714,0.143867,48.140945,45.607212,-39.578025,-13.62,-51.36,-17.81,,,,,
-1.039137,-8.461541,-2.743895,-0.858247,0.12744,0.027219,48.140945,45.607212,-39.578025,-13.61,-51.41,-17.81,,,,,
-1.067868,-8.657875,-2.921075,-0.666097,0.136095,-0.040027,48.140945,45.607212,-39.578025,-13.61,-51.44,-17.82,,,,,
-1.067868,-8.657875,-2.921075,-0.666097,0.136095,-0.040027,48.140945,45.607212,-39.578025,-13.61,-51.48,-17.83,,,,,
-0.699142,-9.414482,-3.615429,-0.513363,0.117053,0.109645,48.140945,45.607212,-39.578025,-13.6,-51.51,-17.83,,,,,
-0.881111,-8.399288,-3.438249,-0.636003,-0.004256,0.251461,48.140945,45.607212,-39.578025,-13.59,-51.54,-17.82,,,,,
-0.881111,-8.399288,-3.438249,-0.636003,-0.004256,0.251461,48.140945,45.607212,-39.578025,-13.58,-51.58,-17.81,,,,,
-1.278569,-7.728877,-3.170084,-0.571953,-0.058319,0.01377,49.40781,45.064266,-39.052654,-13.58,-51.61,-17.81,,,,,
-1.010405,-8.121546,-3.490924,-0.236922,-0.027026,-0.156275,49.40781,45.064266,-39.052654,-13.59,-51.63,-17.81,,,,,
-1.010405,-8.121546,-3.490924,-0.236922,-0.027026,-0.156275,49.40781,45.064266,-39.052654,-13.59,-51.64,-17.81,,,,,
-0.890688,-7.963521,-3.61064,-0.066211,-0.007318,-0.280647,49.40781,45.064266,-39.052654,-13.61,-51.65,-17.82,,,,,
-0.483653,-8.509427,-3.596274,0.171213,0.004799,-0.30861,49.40781,45.064266,-39.052654,-13.62,-51.64,-17.84,,,,,
-0.737452,-9.160683,-3.308955,0.246848,-0.076162,-0.252683,49.40781,45.064266,-39.052654,-13.64,-51.64,-17.84,,,,,
-0.737452,-9.160683,-3.308955,0.246848,-0.076162,-0.252683,49.40781,45.064266,-39.052654,-13.65,-51.63,-17.85,,,,,
-0.277742,-9.103219,-3.428672,0.179869,-0.103061,0.032679,49.40781,45.064266,-39.052654,-13.65,-51.62,-17.84,,,,,
-0.512385,-9.055333,-3.299378,0.132197,-0.235821,0.00072,47.959964,47.959964,-37.301414,-13.66,-51.61,-17.83,,,,,
-0.512385,-9.055333,-3.299378,0.132197,-0.235821,0.00072,47.959964,47.959964,-37.301414,-13.67,-51.61,-17.82,,,,,
-0.517174,-9.553352,-2.72474,0.195582,-0.242213,0.114572,47.959964,47.959964,-37.301414,-13.68,-51.6,-17.8,,,,,
-0.732663,-9.922078,-2.269819,0.046575,-0.294145,0.218837,47.959964,47.959964,-37.301414,-13.68,-51.6,-17.78,,,,,
-0.732663,-9.922078,-2.269819,0.046575,-0.294145,0.218837,47.959964,47.959964,-37.301414,-13.68,-51.59,-17.76,,,,,
-1.211528,-8.854209,-2.188412,-0.222807,-0.365253,0.184614,47.959964,47.959964,-37.301414,-13.68,-51.61,-17.74,,,,,
-0.70872,-9.17026,-3.246703,-0.105893,-0.299339,0.140272,47.959964,47.959964,-37.301414,-13.69,-51.62,-17.72,,,,,
-0.74224,-9.55814,-3.395151,-0.116945,-0.392684,0.152922,47.959964,47.959964,-37.301414,-13.69,-51.62,-17.7,,,,,
-0.74224,-9.55814,-3.395151,-0.116945,-0.392684,0.152922,47.959964,47.959964,-37.301414,-13.7,-51.63,-17.67,,,,,
-1.221105,-9.007446,-2.748684,-0.27221,-0.486428,0.191539,49.58879,45.24525,-40.278522,-13.71,-51.65,-17.65,,,,,
-1.891516,-9.697011,-2.154891,-0.18499,-0.44648,0.11364,49.58879,45.24525,-40.278522,-13.72,-51.67,-17.62,,,,,
-1.891516,-9.697011,-2.154891,-0.18499,-0.44648,0.11364,49.58879,45.24525,-40.278522,-13.73,-51.68,-17.6,,,,,
-1.55631,-9.936444,-2.873188,-0.21322,-0.224103,0.238012,49.58879,45.24525,-40.278522,-13.73,-51.69,-17.58,,,,,
-1.608985,-8.629143,-3.189239,-0.390855,-0.13675,0.284218,49.58879,45.24525,-40.278522,-13.72,-51.71,-17.56,,,,,
-1.608985,-8.629143,-3.189239,-0.390855,-0.13675,0.284218,49.58879,45.24525,-40.278522,-13.72,-51.73,-17.55,,,,,
-1.206739,-9.27561,-3.874016,-0.206695,-0.087614,0.214442,49.58879,45.24525,-40.278522,-13.71,-51.74,-17.53,,,,,
-1.235471,-9.428847,-3.806975,-0.289654,-0.212918,0.247599,49.58879,45.24525,-40.278522,-13.7,-51.76,-17.52,,,,,
-2.097428,-8.542947,-3.241914,-0.467689,-0.288553,0.305258,49.58879,45.24525,-40.278522,-13.7,-51.78,-17.49,,,,,
-2.097428,-8.542947,-3.241914,-0.467689,-0.288553,0.305258,49.58879,45.24525,-40.278522,-13.7,-51.81,-17.47,,,,,
-1.963345,-8.892518,-3.213182,-0.301905,-0.13169,0.353861,49.40781,45.426231,-41.15414,-13.69,-51.82,-17.45,,,,,
-2.116582,-8.997869,-3.246703,-0.225338,-0.069771,0.192205,49.40781,45.426231,-41.15414,-13.68,-51.84,-17.44,,,,,
-2.116582,-8.997869,-3.246703,-0.225338,-0.069771,0.192205,49.40781,45.426231,-41.15414,-13.67,-51.85,-17.43,,,,,
-1.824475,-8.95956,-3.720779,-0.179664,-0.013444,0.127888,49.40781,45.426231,-41.15414,-13.67,-51.86,-17.42,,,,,
-2.011232,-9.218147,-3.811763,-0.168212,-0.080823,-0.019786,49.40781,45.426231,-41.15414,-13.67,-51.87,-17.42,,,,,
-2.011232,-9.218147,-3.811763,-0.168212,-0.080823,-0.019786,49.40781,45.426231,-41.15414,-13.68,-51.88,-17.42,,,,,
-1.810109,-8.878152,-4.079927,-0.272742,-0.071235,-0.017656,49.40781,45.426231,-41.15414,-13.68,-51.9,-17.42,,,,,
-1.589831,-8.791957,-4.39119,-0.375276,-0.089212,-0.033369,49.40781,45.426231,-41.15414,-13.68,-51.92,-17.41,,,,,
-1.891516,-8.14549,-4.381612,-0.400576,-0.1755,-0.119923,48.683887,46.150154,-41.15414,-13.7,-51.95,-17.41,,,,,
-1.891516,-8.14549,-4.381612,-0.400576,-0.1755,-0.119923,48.683887,46.150154,-41.15414,-13.71,-51.97,-17.41,,,,,
-1.446171,-8.858998,-4.467808,-0.038514,-0.163782,-0.045353,48.683887,46.150154,-41.15414,-13.72,-51.98,-17.4,,,,,
-1.857995,-8.997869,-3.677681,-0.014811,-0.248605,-0.162933,48.683887,46.150154,-41.15414,-13.73,-51.98,-17.39,,,,,
-1.857995,-8.997869,-3.677681,-0.014811,-0.248605,-0.162933,48.683887,46.150154,-41.15414,-13.75,-51.99,-17.39,,,,,
-1.968134,-9.682645,-3.308955,-0.10323,-0.283359,-0.072784,48.683887,46.150154,-41.15414,-13.77,-52,-17.38,,,,,
-1.925036,-7.791129,-3.237126,-0.391255,-0.24674,0.038937,48.683887,46.150154,-41.15414,-13.77,-52.02,-17.37,,,,,
-1.666449,-8.111969,-3.371208,-0.106559,-0.156191,-0.097951,48.683887,46.150154,-41.15414,-13.78,-52.03,-17.36,,,,,
-1.666449,-8.111969,-3.371208,-0.106559,-0.156191,-0.097951,48.683887,46.150154,-41.15414,-13.79,-52.04,-17.36,,,,,
-1.776588,-8.969137,-3.285012,0.068147,-0.094805,-0.244694,47.417018,48.140945,-41.329265,-13.81,-52.04,-17.36,,,,,
-1.283357,-9.299553,-3.476558,-0.018939,0.031564,-0.164398,47.417018,48.140945,-41.329265,-13.82,-52.05,-17.37,,,,,
-1.283357,-9.299553,-3.476558,-0.018939,0.031564,-0.164398,47.417018,48.140945,-41.329265,-13.82,-52.05,-17.38,,,,,
-1.55631,-8.835055,-3.36163,-0.238254,0.037423,-0.159338,47.417018,48.140945,-41.329265,-13.83,-52.07,-17.38,,,,,
-1.427017,-8.882942,-3.591485,-0.270479,0.076439,-0.086766,47.417018,48.140945,-41.329265,-13.83,-52.08,-17.39,,,,,
-1.427017,-8.882942,-3.591485,-0.270479,0.076439,-0.086766,47.417018,48.140945,-41.329265,-13.83,-52.1,-17.4,,,,,
-0.833225,-8.42802,-3.883593,-0.334662,0.049275,0.019363,47.417018,48.140945,-41.329265,-13.83,-52.12,-17.4,,,,,
-2.011232,-8.174221,-3.481347,-0.27687,-0.073765,-0.119656,47.417018,48.140945,-41.329265,-13.84,-52.14,-17.4,,,,,
-1.953768,-8.734494,-3.984155,-0.119209,0.139291,-0.020585,49.226829,46.693096,-40.979015,-13.83,-52.14,-17.41,,,,,
-1.953768,-8.734494,-3.984155,-0.119209,0.139291,-0.020585,49.226829,46.693096,-40.979015,-13.83,-52.15,-17.41,,,,,
-1.80532,-7.676202,-3.888382,-0.240518,0.264195,-0.017389,49.226829,46.693096,-40.979015,-13.82,-52.16,-17.43,,,,,
-1.934614,-7.748032,-3.462192,-0.018274,0.351814,-0.323391,49.226829,46.693096,-40.979015,-13.82,-52.16,-17.45,,,,,
-1.934614,-7.748032,-3.462192,-0.018274,0.351814,-0.323391,49.226829,46.693096,-40.979015,-13.83,-52.16,-17.48,,,,,
-1.187584,-9.088853,-3.811763,0.134861,0.489635,-0.509016,49.226829,46.693096,-40.979015,-13.83,-52.16,-17.52,,,,,
-1.41744,-8.447175,-3.869227,-0.083788,0.39336,-0.327386,49.226829,46.693096,-40.979015,-13.83,-52.16,-17.55,,,,,
-1.41744,-8.447175,-3.869227,-0.083788,0.39336,-0.327386,49.226829,46.693096,-40.979015,-13.83,-52.17,-17.58,,,,,
-0.943364,-8.322669,-4.03683,0.128602,0.397621,-0.096886,49.226829,46.693096,-40.979015,-13.82,-52.16,-17.6,,,,,
-1.16843,-9.783207,-3.826129,0.348849,0.317326,-0.196623,49.226829,46.693096,-40.979015,-13.82,-52.14,-17.62,,,,,
-1.091812,-9.184626,-3.826129,0.029531,0.3112,-0.305281,49.226829,47.417018,-38.177032,-13.82,-52.14,-17.65,,,,,
-1.091812,-9.184626,-3.826129,0.029531,0.3112,-0.305281,49.226829,47.417018,-38.177032,-13.83,-52.14,-17.67,,,,,
-0.608158,-9.366595,-4.041618,-0.100566,0.313597,-0.441504,49.226829,47.417018,-38.177032,-13.84,-52.15,-17.7,,,,,
-0.684777,-9.131951,-4.21401,-0.215217,0.239161,-0.472397,49.226829,47.417018,-38.177032,-13.85,-52.16,-17.73,,,,,
-0.684777,-9.131951,-4.21401,-0.215217,0.239161,-0.472397,49.226829,47.417018,-38.177032,-13.86,-52.18,-17.76,,,,,
-0.469287,-9.443213,-4.458231,-0.265818,0.23956,-0.514076,49.226829,47.417018,-38.177032,-13.88,-52.2,-17.78,,,,,
-0.694354,-8.988291,-4.328937,-0.457968,0.233568,-0.595437,49.226829,47.417018,-38.177032,-13.9,-52.23,-17.82,,,,,
-0.694354,-8.988291,-4.328937,-0.457968,0.233568,-0.595437,49.226829,47.417018,-38.177032,-13.92,-52.26,-17.85,,,,,
-0.181969,-9.093642,-4.343303,-0.684873,0.397355,-0.803433,49.226829,47.417018,-38.177032,-13.94,-52.31,-17.89,,,,,
0.316051,-7.982675,-4.707241,-0.645058,0.290561,-0.248555,47.598003,50.131736,-37.65166,-13.94,-52.35,-17.92,,,,,
-0.53154,-8.001831,-4.525272,-0.260891,0.028502,-0.10927,47.598003,50.131736,-37.65166,-13.95,-52.37,-17.92,,,,,
-0.53154,-8.001831,-4.525272,-0.260891,0.028502,-0.10927,47.598003,50.131736,-37.65166,-13.95,-52.38,-17.93,,,,,
-0.287319,-8.677029,-4.558792,-0.023334,0.069382,-0.02964,47.598003,50.131736,-37.65166,-13.95,-52.38,-17.93,,,,,
-0.421401,-8.212531,-4.525272,-0.166348,0.062058,-0.054408,47.598003,50.131736,-37.65166,-13.95,-52.39,-17.93,,,,,
-0.421401,-8.212531,-4.525272,-0.166348,0.062058,-0.054408,47.598003,50.131736,-37.65166,-13.95,-52.4,-17.94,,,,,
-0.430978,-8.279572,-4.486963,-0.141846,0.093084,-0.116594,47.598003,50.131736,-37.65166,-13.96,-52.41,-17.95,,,,,
-0.397458,-8.696185,-4.630622,-0.11335,0.134098,-0.178513,47.598003,50.131736,-37.65166,-13.96,-52.42,-17.96,,,,,
-0.397458,-8.696185,-4.630622,-0.11335,0.134098,-0.178513,47.598003,50.131736,-37.65166,-13.96,-52.43,-17.97,,,,,
-0.167603,-8.614777,-4.812591,-0.116546,0.160064,-0.055739,47.959964,49.769775,-36.951164,-13.96,-52.43,-17.98,,,,,
0.07183,-8.753648,-5.291455,-0.061284,0.094948,-0.019254,47.959964,49.769775,-36.951164,-13.96,-52.44,-17.99,,,,,
-0.134082,-8.557313,-4.941884,-0.075133,-0.036614,-0.005139,47.959964,49.769775,-36.951164,-13.96,-52.44,-17.98,,,,,
-0.134082,-8.557313,-4.941884,-0.075133,-0.036614,-0.005139,47.959964,49.769775,-36.951164,-13.96,-52.45,-17.98,,,,,
-0.277742,-8.495061,-4.74555,0.010489,-0.104658,0.022425,47.959964,49.769775,-36.951164,-13.96,-52.45,-17.98,,,,,
-0.114928,-9.165472,-4.582736,0.126871,-0.12916,0.01124,47.959964,49.769775,-36.951164,-13.97,-52.44,-17.97,,,,,
-0.114928,-9.165472,-4.582736,0.126871,-0.12916,0.01124,47.959964,49.769775,-36.951164,-13.97,-52.44,-17.96,,,,,
-0.301685,-8.720128,-4.439076,-0.037315,-0.161385,0.012039,47.959964,49.769775,-36.951164,-13.98,-52.44,-17.96,,,,,
0.081407,-8.28436,-4.209221,-0.017475,-0.164314,0.129619,48.502906,49.950756,-36.075546,-13.98,-52.44,-17.94,,,,,
0.081407,-8.28436,-4.209221,-0.017475,-0.164314,0.129619,48.502906,49.950756,-36.075546,-13.98,-52.44,-17.93,,,,,
-0.430978,-7.724088,-4.439076,0.042847,-0.216113,0.127222,48.502906,49.950756,-36.075546,-13.98,-52.44,-17.92,,,,,
-0.416612,-8.700973,-4.405556,0.352977,-0.12876,0.140672,48.502906,49.950756,-36.075546,-13.98,-52.42,-17.91,,,,,
-0.181969,-8.758437,-4.314571,0.299713,-0.038478,0.18568,48.502906,49.950756,-36.075546,-13.97,-52.4,-17.9,,,,,
-0.181969,-8.758437,-4.314571,0.299713,-0.038478,0.18568,48.502906,49.950756,-36.075546,-13.96,-52.38,-17.89,,,,,
-0.119716,-8.523793,-4.568369,0.183597,0,,,,,,,,,,,,
